src_id	verse_id	book	chapter	verse	english_text	nagamese_text
EN_NAG_05649	MRK_10_3	Mark	10	3	[English translation for Mark 10:3]	Aru Tai taikhan ke jowab dikene koise, “Moses tumikhan ke ki hukum disele?”
EN_NAG_05650	MRK_10_4	Mark	10	4	[English translation for Mark 10:4]	Taikhan koise, “Moses koise chari bole laga kagos likhi kene taike chari dibole pare.*”
EN_NAG_05651	MRK_10_5	Mark	10	5	[English translation for Mark 10:5]	Aru Jisu taikhan ke koise, tumikhan laga mon tan huwa karone tai tumikhan ke etu hukum dise.
EN_NAG_05652	MRK_10_6	Mark	10	6	[English translation for Mark 10:6]	Kintu sristi laga shuru pora ‘Isor he mota aru maiki bonai dise.†’
EN_NAG_05653	MRK_10_7	Mark	10	7	[English translation for Mark 10:7]	‘Karone mota to nijor ama aru baba chari kene tai nijor maiki logote mili jabo.
EN_NAG_05654	MRK_10_8	Mark	10	8	[English translation for Mark 10:8]	Aru tai duijon eke sharir hoi jabo.’ Karone taikhan duijon nohoi kintu ekta sharir hoi jabo‡. § 9:48 Isa. 66:24. * 10:4 Due. 24:1-3 † 10:6 Gen. 1:27; Gen. 5:2 ‡ 10:8 Gen. 2:24 Mark 10:9 xlii Mark 10:18
EN_NAG_05655	MRK_10_9	Mark	10	9	[English translation for Mark 10:9]	Karone ki Isor pora milai dise, etu ke manu pora alag nokoribi.”
EN_NAG_05656	MRK_10_10	Mark	10	10	[English translation for Mark 10:10]	Jitia taikhan ghor te thakise Tai chela khan Taike aru etu kotha hudise.
EN_NAG_05657	MRK_10_11	Mark	10	11	[English translation for Mark 10:11]	Karone Tai taikhan ke koise, “Jun bhi tai maiki ke chari dikene aru dusra ke shadi korile tai maiki laga bhirodh te bebichar kori ase.
EN_NAG_05658	MRK_10_12	Mark	10	12	[English translation for Mark 10:12]	Aru jodi maiki bhi nijor mota chari kene dusra logote shadi korile tai bhi bebichar kori ase.” Bacha Khan Moi Usorte Ahibole Dibi
EN_NAG_05659	MRK_10_13	Mark	10	13	[English translation for Mark 10:13]	Ek din kunba manu khan pora taikhan laga bacha khan ke Tai usorte loi anise, taikhan laga matha te Tai laga hath rakhi kene asirbad dibole nimite, kintu chela khan pora taikhan ke rukhai dise.
EN_NAG_05660	MRK_10_14	Mark	10	14	[English translation for Mark 10:14]	Kintu Jisu etu dikhikena koise, “Bacha khan ke Moi logote ahibo dibi taikhan ke narukha bhi, kelemane Isor laga rajyo to eneka khan laga he ase.
EN_NAG_05661	MRK_10_15	Mark	10	15	[English translation for Mark 10:15]	Moi hosa pora tumikhan ke koi ase, jun pora nije ke ekta chutu bacha nisena kori kene Isor laga rajyo ke swekar nakore, tai ji hoile bhi ta te gusibo na paribo.”
EN_NAG_05662	MRK_10_16	Mark	10	16	[English translation for Mark 10:16]	Aru Tai hath taikhan uporte rakhi kene asirbad dise. Dhuni Jawan Putro Ekjon
EN_NAG_05663	MRK_10_17	Mark	10	17	[English translation for Mark 10:17]	Aru jitia Jisu rasta te jai asele, ekjon polai ahise, aru Tai samne te athukari kene Taike hudise, “Bhal Shika manu, anonto jibon pabole moi ki koribo lage?”
EN_NAG_05664	MRK_10_18	Mark	10	18	[English translation for Mark 10:18]	Titia Jisu taike koise, “Tumi Moike kele bhal koi ase? Isor he nohoile kun bhi bhal nohoi. Mark 10:19 xliii Mark 10:27
EN_NAG_05665	MRK_10_19	Mark	10	19	[English translation for Mark 10:19]	Tumi niyom khan jani ase: ‘Manu namora bhi, bebichar na koribi! Chor na koribi, misa gawahi nadibo, manu ke nothogabi, tumi baba ama ke sonman koribi.§’ ”
EN_NAG_05666	MRK_10_20	Mark	10	20	[English translation for Mark 10:20]	Aru tai jowab di Taike koise, “Shika manu, moi etu sob jawan thaka somoi pora mani ahise.”
EN_NAG_05667	MRK_10_21	Mark	10	21	[English translation for Mark 10:21]	Titia Jisu taike morom pora saikene taike koise, “Tumi ekta kaam he puncha nai, jabi aru tumi laga ki ase, sob bikiri kori kene dukhia khan ke di dibi, aru tumi sorgote dhun pai jabo, aru ahikena Ami laga piche koribi.”
EN_NAG_05668	MRK_10_22	Mark	10	22	[English translation for Mark 10:22]	Kintu tai etu kotha huni kene dukh hoise, aru mon biya hoi kene jai jaise, kelemane tai bisi dhuni asele.
EN_NAG_05669	MRK_10_23	Mark	10	23	[English translation for Mark 10:23]	Titia Jisu Tai age piche saikene chela khan ke koise, “Dhuni manu Isor laga rajyote gushi bole bisi digdar hobo!”
EN_NAG_05670	MRK_10_24	Mark	10	24	[English translation for Mark 10:24]	Aru chela khan Tai kotha pora asurit hoise. Kintu Jisu taikhan ke aru koise, “Bacha khan, Isor laga rajyote gushi bole kiman bhi digdar ase!
EN_NAG_05671	MRK_10_25	Mark	10	25	[English translation for Mark 10:25]	Isor laga rajyote dhuni manu gushi bole para to ekta uth pora bhiji laga suku paar ulai juwa he bisi sosta hobo.”
EN_NAG_05672	MRK_10_26	Mark	10	26	[English translation for Mark 10:26]	Aru taikhan ekdom asurit hoi kene ekjon-ekjon logote kotha korise, “Tinehoile kun poritran pabo?”
EN_NAG_05673	MRK_10_27	Mark	10	27	[English translation for Mark 10:27]	Kintu Jisu taikhan ke saikene koise, “Manu pora hoile etu na paribo, kintu Isor he paribo*. Kelemane Isor nimite sob para ase.” § 10:19 Exo. 20:12-16; Rom. 13:9 * 10:27 Job 42:2; Luke 1:37 Mark 10:28 xliv Mark 10:35
EN_NAG_05674	MRK_10_28	Mark	10	28	[English translation for Mark 10:28]	Titia Peter Taike koise, “Sabi amikhan to sob chari kene Apuni laga piche korise.
EN_NAG_05675	MRK_10_29	Mark	10	29	[English translation for Mark 10:29]	Titia Jisu koise, “Moi tumikhan ke hosa kobo, kun bhi Moi karone aru susamachar karone Tai ghor nohoile bhai-bhoini, ama-baba, nijor bacha, aru kheti mati bari chari dile;
EN_NAG_05676	MRK_10_30	Mark	10	30	[English translation for Mark 10:30]	taikhan sob ek-sou guna pora bhi bisi pabo: ghor ,aru bhai, bhoini, ama aru bacha aru kheti baari khan, aru aha yug te anonto jibon pabo.
EN_NAG_05677	MRK_10_31	Mark	10	31	[English translation for Mark 10:31]	Kintu bisi manu jun khan age ase, taikhan piche hoi jabo, aru jun piche ase taikhan age hoi jabo.” Jisu Tai Nijor Mora Laga Kotha Age Pora Koi Diya
EN_NAG_05678	MRK_10_32	Mark	10	32	[English translation for Mark 10:32]	Kitia Jisu aru chela khan Jerusalem te jai thakise, Jisu taikhan sob laga age hoi kene jai thakise. Taikhan asurit hoise, aru Tai laga piche kori thaka khan bhoi lagi thakise. Titia Tai ekbar aru baroh jonke kinar te loijai kene Tai uporte ki ahibole ase etu taikhan ke koise.
EN_NAG_05679	MRK_10_33	Mark	10	33	[English translation for Mark 10:33]	“Sabi, Amikhan Jerusalem te jai ase, aru Manu laga Putro ke dhorikena mukhyo purohit aru niyom likha khan laga hathte di dibo, aru taikhan Taike golti dibo aru Taike morai dibo. Taike biswas nakora khan laga hathte dikena morai dibo.
EN_NAG_05680	MRK_10_34	Mark	10	34	[English translation for Mark 10:34]	Aru taikhan Taike ninda kori kene maribo, kintu tin din pichete Tai jee uthibo.” James Aru John Pora Manga
EN_NAG_05681	MRK_10_35	Mark	10	35	[English translation for Mark 10:35]	Titia Zebedee laga Putro James aru John duijon Tai logote ahikena koise, “Shika manu, ami duijon kiba mangibo, etu kori dibi.” Mark 10:36 xlv Mark 10:44
EN_NAG_05682	MRK_10_36	Mark	10	36	[English translation for Mark 10:36]	Tai duijon ke koise, “Moi tumikhan karone ki kori dibo?”
EN_NAG_05683	MRK_10_37	Mark	10	37	[English translation for Mark 10:37]	Tai duijon pora Jisu ke koise, “Kitia Apuni singhason te bohibi, Apuni laga mohima pora bhorta thaka rajyote, titia, duijon nimite, ekjon Apuni laga dyna hath aru dusra Apuni laga baya hathte bohibo dibi.”
EN_NAG_05684	MRK_10_38	Mark	10	38	[English translation for Mark 10:38]	Kintu Jisu taikhan ke koise, “Tumi duijon ki mangi ase, etu najani kene mangi ase, duijon Moi khabole thaka kup pora khabo paribo, aru Moi ki baptizma pora baptizma lobole ase etu paribo?
EN_NAG_05685	MRK_10_39	Mark	10	39	[English translation for Mark 10:39]	Duijon Taike koise, “Amikhan paribo.” Titia Jisu taikhan ke koise, “Duijon Ami khabole thaka kup pora khabole to hosa ase, aru Moi ki baptizma pora baptizma kori bole ase, etu bhi hobo.
EN_NAG_05686	MRK_10_40	Mark	10	40	[English translation for Mark 10:40]	Kintu Ami laga dyna aru baya phale bohi bole to Moi dibo napare, kintu etu to kun nimite rakhikena ase, tai he pabo.”
EN_NAG_05687	MRK_10_41	Mark	10	41	[English translation for Mark 10:41]	Aru jitia dos jon chela khan etu kotha hunise, taikhan James aru John duijon ke bisi khong hoise.
EN_NAG_05688	MRK_10_42	Mark	10	42	[English translation for Mark 10:42]	Kintu Jisu taikhan ke mati anikena koise, “Tumikhan jani ase na, Porjati khan kun taikhan laga adhikari khan ase koi kene mane, eitu khan pora he taikhan uporte raj kore aru taikhan laga daruga khan pora taikhan uporte adhikar cholai thake.
EN_NAG_05689	MRK_10_43	Mark	10	43	[English translation for Mark 10:43]	Kintu tumi majot to eneka nahobi, kintu jun dangor hobole mon kore tai tumi laga nokor hobo dibi.
EN_NAG_05690	MRK_10_44	Mark	10	44	[English translation for Mark 10:44]	Aru jun age hobole mon kore taike sob laga Mark 10:45 xlvi Mark 10:52 ses te thakibo dibi.
EN_NAG_05691	MRK_10_45	Mark	10	45	[English translation for Mark 10:45]	Kelemane Manu laga Putro bhi sewa lobole aha nohoi, kintu sewa kori bole aru bisi manu ke bacha bole nijor jibon dibole ahise.” Jisu Pora Andha Bartimaeus Ke Changai Kora
EN_NAG_05692	MRK_10_46	Mark	10	46	[English translation for Mark 10:46]	Titia taikhan Jericho sheher te ahise. Aru ta te pora Tai aru chela khan aru taikhan logot bisi manu Jericho pora ulai jai thakise, titia Timaeus laga chokra Bartimaeus koi kene andha ekjon rasta kinar te bohi kene bhikh mangi thakise.
EN_NAG_05693	MRK_10_47	Mark	10	47	[English translation for Mark 10:47]	Aru jitia tai etu Nazareth Jisu ase koi kene janise, tai hala kori kene koise, “Jisu, David laga Putro, moike daya koribi!”
EN_NAG_05694	MRK_10_48	Mark	10	48	[English translation for Mark 10:48]	Titia bisi manu taike gali dikena chup thaki bole koise. Kintu tai arubi jor pora hala kori kene koise, “David laga Putro, moike daya koribi!”
EN_NAG_05695	MRK_10_49	Mark	10	49	[English translation for Mark 10:49]	Titia Jisu rukhise aru taike mati bole koise. Etu nimite taikhan pora andha manu ke koise, “Mon dangor koribi! Uthibi! Tai tumike mati ase.”
EN_NAG_05696	MRK_10_50	Mark	10	50	[English translation for Mark 10:50]	Aru tai uthikena tai bahar te lagai thaka kapra ke ulaikene phelai dise aru Jisu logote ahise.
EN_NAG_05697	MRK_10_51	Mark	10	51	[English translation for Mark 10:51]	Aru Jisu taike koise, “Moi tumi karone ki kori dibo?” Andha manu Taike jowab dise, “Rabbi, moike dikhi pabo dibi.”
EN_NAG_05698	MRK_11_52	Mark	11	52	[English translation for Mark 11:52]	Titia Jisu taike koise, “Jai jabi. Tumi laga biswas he tumike bhal kori dise.” Aru etu loge-logote tai dikhibow parise, aru Jisu laga piche korise. Mark 11:1 xlvii Mark 11:10 11 Jitikena Juwa
EN_NAG_05699	MRK_11_1	Mark	11	1	[English translation for Mark 11:1]	Aru jitia Jisu aru chela khan Jerusalem te, aru Oliv Pahar kinar Bethphage aru Bethany nogorkhan te ahise, aru taikhan age jabole Jisu pora duijon chela ke pathaise.
EN_NAG_05700	MRK_11_2	Mark	11	2	[English translation for Mark 11:2]	Aru Tai taikhan ke koise, “Jabi usor thaka bosti te, aru tumi ta te puncha loge-loge gadha puwali juntu uporte kun manu bhi boha nai, etu bandhi thaka pabo. Etu ke Khuli Kena loi anibi.
EN_NAG_05701	MRK_11_3	Mark	11	3	[English translation for Mark 11:3]	Aru jodi kunba tumike kunba eneka hude, ‘Kile eneka kori ase?’ Titia taike kobi, ‘Probhu ke etu lagi ase, titia tai joldi pathai dibo.’ ”
EN_NAG_05702	MRK_11_4	Mark	11	4	[English translation for Mark 11:4]	Karone taikhan jaise aru etu gadha puwali ke dorja bahar rasta te bandha paise, aru taikhan khuli loi anise.
EN_NAG_05703	MRK_11_5	Mark	11	5	[English translation for Mark 11:5]	Kintu kunba manu ta te khara khan pora hudise, “Etu ki kori ase, gadha puwali ke kele khuli ase?”
EN_NAG_05704	MRK_11_6	Mark	11	6	[English translation for Mark 11:6]	Aru Jisu pora kowa nisena taikhan etu manu ke koise, etu pichete taikhan ke jabole dise.
EN_NAG_05705	MRK_11_7	Mark	11	7	[English translation for Mark 11:7]	Titia taikhan gadha puwali loi anise, aru taikhan nijor kapra etu uporte bichai dise, aru Tai etu uporte bohi jaise.
EN_NAG_05706	MRK_11_8	Mark	11	8	[English translation for Mark 11:8]	Aru bisi manu nijor kapra rasta te bichai dise, aru dusra khan ghas laga daal kati ani rasta te bichai dise.
EN_NAG_05707	MRK_11_9	Mark	11	9	[English translation for Mark 11:9]	Tai laga age ja-a khan aru piche kora khan sob hala kori kene koise, “Hosanna dhoinyo ase jun Probhu laga naam te ahise.
EN_NAG_05708	MRK_11_10	Mark	11	10	[English translation for Mark 11:10]	Probhu naam pora ami laga baba David laga rajyo loi aha ke dhoinyo! Mark 11:11 xlviii Mark 11:17 Hosanna Tai laga naam untcha koribi!*
EN_NAG_05709	MRK_11_11	Mark	11	11	[English translation for Mark 11:11]	Aru Jisu Jerusalem sheher te ahi kene mondoli te jaise, aru Tai ghuri kene sob saise, aru bisi deri huwa karone, Tai baroh jonke loi kene Bethany te jai jaise. Jisu Pora Dimoru Gash Ke Shrap Diya
EN_NAG_05710	MRK_11_12	Mark	11	12	[English translation for Mark 11:12]	Aru dusra din jitia taikhan Bethany pora ulai ahise, Tai bhuk lagise.
EN_NAG_05711	MRK_11_13	Mark	11	13	[English translation for Mark 11:13]	Aru dur pora ekta dimoru ghas te pata thaka dikhi kene ta te kiba pabo bhabi kene Tai etu usor jaise. Kintu Tai khali pata he thaka paise, kelemane etu somoi to dimoru guti dibole somoi nohoi,
EN_NAG_05712	MRK_11_14	Mark	11	14	[English translation for Mark 11:14]	Titia Jisu pora etu ghas ke koise, “Etiya pora kun bhi tumi laga phol aru nakhabo.” Aru Tai chela khan etu kotha kowa hunise.
EN_NAG_05713	MRK_11_15	Mark	11	15	[English translation for Mark 11:15]	Etu pichete taikhan Jerusalem sheher te ahise aru Jisu mondoli bhitor te jaise. Ta te bikiri kori thaka aru kini thaka khan ke bahar te ulai dise, aru taikhan laga mezkhan ultai dise aru kabotar bikiri kori thaka khan laga chowki bhi ultai dise.
EN_NAG_05714	MRK_11_16	Mark	11	16	[English translation for Mark 11:16]	Aru Tai kunke bhi eku jinis mondoli bhitor te loi aha-juwa kori bole diya nai.
EN_NAG_05715	MRK_11_17	Mark	11	17	[English translation for Mark 11:17]	Titia Tai sikhai dikene koise, “Isor kotha te eneka likha ase nohoi, ‘Ami laga ghor to sob jati khan karone prathana ghor hobo?†’ Kintu tumikhan etu ke chor dokait laga ghor bonai dise.” * 11:10 Mat. 23:39. † 11:17 Isa. 56:7; Jer .7:11; Luke 19:46. Mark 11:18 xlix Mark 11:26
EN_NAG_05716	MRK_11_18	Mark	11	18	[English translation for Mark 11:18]	Aru mukhyo purohit khan aru niyom likha khan etu hunise aru Taike khotom kori bole bisarise. Taikhan bhoi korise, kelemane sob manu Tai laga kotha huni kene asurit hoi thaka karone.
EN_NAG_05717	MRK_11_19	Mark	11	19	[English translation for Mark 11:19]	Aru jitia saam ahise, Tai sheher pora bahar te ulai jaise. Sukhi Juwa Dimoru Gash Pora Sikha
EN_NAG_05718	MRK_11_20	Mark	11	20	[English translation for Mark 11:20]	Aru dusra din phojur jitia taikhan jai asele, taikhan etu dimoru ghas to tai laga jor tak sukhi ja dikhise.
EN_NAG_05719	MRK_11_21	Mark	11	21	[English translation for Mark 11:21]	Aru Peter laga monte ahise, aru tai Jisu ke hudise, “Rabbi, sabi! Dimoru ghas junke Apuni shrap disele, etu sukhi jaise.”
EN_NAG_05720	MRK_11_22	Mark	11	22	[English translation for Mark 11:22]	Karone Jisu taikhan ke koise, “Isor ke biswas rakhibi.
EN_NAG_05721	MRK_11_23	Mark	11	23	[English translation for Mark 11:23]	Kelemane Moi tumikhan ke hosa kobo, jun bhi etu ‘pahar ke yate pora ulai samundar te dubi jabi,’ eneka chinta nathakikena etu hoi jabo biswas thakile, etu bhi hoi jabo.
EN_NAG_05722	MRK_11_24	Mark	11	24	[English translation for Mark 11:24]	Karone Moi tumikhan ke kobo, tumikhan prathana te ki mangise, etu sob paise koi kene biswas korile etu pabo.
EN_NAG_05723	MRK_11_25	Mark	11	25	[English translation for Mark 11:25]	Aru jitia tumikhan prathana kori bole hoi, jodi tumi laga monte kunba ke biya pai thakile, taike maph kori dibi, eneka korise koile tumi laga sorgote thaka Baba bhi tumi laga golti maph kori dibo.
EN_NAG_05724	MRK_11_26	Mark	11	26	[English translation for Mark 11:26]	Kintu jodi tumikhan manu ke maph nadile tumi laga sorgo Baba bhi tumikhan laga golti maph nadibo.” Jisu Laga Adhikar Huda Mark 11:27 l Mark 12:1
EN_NAG_05725	MRK_11_27	Mark	11	27	[English translation for Mark 11:27]	Jitia Jisu aru chela khan aru Jerusalem sheher te ahise, aru Tai mondoli te berai thakise, titia mukhyo purohit khan, niyom likha khan aru bura khan tai logote ahise.
EN_NAG_05726	MRK_11_28	Mark	11	28	[English translation for Mark 11:28]	Aru taikhan hudise, “Apuni ki hokti pora etu sob kori ase Aru kun Tumike etu kori bole dise?”
EN_NAG_05727	MRK_11_29	Mark	11	29	[English translation for Mark 11:29]	Kintu Jisu taikhan ke jowab di koise, “Moi bhi tumikhan ke ekta kotha hudibo. Moike kobi, aru Moi bhi tumikhan ke kobo Moi ki takot pora eitu khan kori ase.
EN_NAG_05728	MRK_11_30	Mark	11	30	[English translation for Mark 11:30]	John pora baptizma diya to sorgo pora ahise, na manu pora ahise? Moike jowab dibi.”
EN_NAG_05729	MRK_11_31	Mark	11	31	[English translation for Mark 11:31]	Titia taikhan majote kotha patise, “Jodi amikhan sorgo pora ase koile, Tai kobo, ‘Tumikhan kele taike biswas kora nai?’
EN_NAG_05730	MRK_11_32	Mark	11	32	[English translation for Mark 11:32]	Kintu jodi amikhan ‘Manu pora’ koile .....” Bisi manu pora John ke bhabobadi mani thake nimite taikhan bhoi kori thakise.
EN_NAG_05731	MRK_12_33	Mark	12	33	[English translation for Mark 12:33]	Karone taikhan Jisu ke koise, “Amikhan najane.” Karone Jisu taikhan ke koise, “Moi bhi tumikhan ke Moi ki laga takot pora etu sob kaam kori ase nokobo.” 12 Kheti Kora Khan Dristanto
EN_NAG_05732	MRK_12_1	Mark	12	1	[English translation for Mark 12:1]	Titia Jisu dristanto pora manu khan ke koise, “Ekjon manu draikha baari ekta bonaise, aru char kona phale bera lagai dise, aru ros khunda jaga bonaise, aru machang bonai kene kunba kaam kora manu ke theka di dikena tai to safar te ulai jaise.* * 12:1 Isa. 5:1-2 Mark 12:2 li Mark 12:11
EN_NAG_05733	MRK_12_2	Mark	12	2	[English translation for Mark 12:2]	Jitia ros ulabole somoi ahise, malik pora nokor ke angur pabo pare bhabi kene draikha baari te kaam kora manu khan logote pathaise.
EN_NAG_05734	MRK_12_3	Mark	12	3	[English translation for Mark 12:3]	Kintu taikhan pora nokor ke dhori kene marise, aru taike khali hath pathai dise.
EN_NAG_05735	MRK_12_4	Mark	12	4	[English translation for Mark 12:4]	Titia tai aru dusra ekjon nokor ke pathaise, hoilebi taikhan etu nokor laga matha te pathor pora mari dikena jokhom kori dise aru sorom khilai se.
EN_NAG_05736	MRK_12_5	Mark	12	5	[English translation for Mark 12:5]	Aru tai dusra ekjon ke pathaise, aru etu bar to nokor ke morai dise. Tai bisi manu ke pathaise: kintu taikhan arubi kunba ke marise, aru dusra khan ke morai dise.
EN_NAG_05737	MRK_12_6	Mark	12	6	[English translation for Mark 12:6]	Tai logot pathabole ekjon he thaki jaise, tai laga ekjon morom thaka chokra. Tai eneka bhabona korise, ‘Taikhan bhi ami laga chokra ke to morom koribo.’
EN_NAG_05738	MRK_12_7	Mark	12	7	[English translation for Mark 12:7]	Kintu kaam kora manu taikhan bhithor te kotha korise, ‘etu to uttoradhikari ase, ahibi amikhan taike morai dibo, aru tai laga sob to amikhan laga hoi jabo.’
EN_NAG_05739	MRK_12_8	Mark	12	8	[English translation for Mark 12:8]	Aru taikhan taike loijai kene mari dise, aru taike draikha baari bahar te phelai dise.
EN_NAG_05740	MRK_12_9	Mark	12	9	[English translation for Mark 12:9]	Karone etiya draikha baari laga malik ki koribo? Tai ahi kene kaam kora manu khan ke khotom kori dibo, aru draikha baari to dusra ke di dibo.
EN_NAG_05741	MRK_12_10	Mark	12	10	[English translation for Mark 12:10]	Tumikhan Shastro te porha nai naki? ‘Pathor mistiri khan pora chari diya pathor kona te thakise, Aru etu he ghor khara kora laga asol pathor hoi jaise.
EN_NAG_05742	MRK_12_11	Mark	12	11	[English translation for Mark 12:11]	Etu Probhu pora he hoise, Mark 12:12 lii Mark 12:18 Ami laga suku pora sabole bisi asurit ase.†’ ”
EN_NAG_05743	MRK_12_12	Mark	12	12	[English translation for Mark 12:12]	Aru mukhyo purohit khan, niyom hika khan aru bura khan buji jaise Tai taikhan bhirodh te etu dristanto koise, aru taike dhori bole bhabisele, kintu manu ke bhoi pora chari dise aru jai jaise. Caesar Logot Khajana Diya
EN_NAG_05744	MRK_12_13	Mark	12	13	[English translation for Mark 12:13]	Titia Yehudi cholauta khan Jisu laga kotha pora Taike dhori bole kunba Pharisee aru Herod laga manu khan ke Tai logote pathaise.
EN_NAG_05745	MRK_12_14	Mark	12	14	[English translation for Mark 12:14]	Aru taikhan koise, “Shika manu, amikhan jane Apuni hosa ase, aru kunke bhi bhoi nakore, kelemane Apuni manu laga mukh saikene kotha nakore, kintu Isor laga hosa rasta he sikhai, karone Caesar‡ ke masul diya to thik ase na nai? Moi khan etu dibo lage na nai?”
EN_NAG_05746	MRK_12_15	Mark	12	15	[English translation for Mark 12:15]	Kintu Tai taikhan laga chalak jani kene koise, “Kile Moike porikha kori ase? Ekta chandi poisa anikena Moike dikhabi.”
EN_NAG_05747	MRK_12_16	Mark	12	16	[English translation for Mark 12:16]	Karone taikhan ekta anise, aru Tai koise, “Etu kun laga chehera aru naam ase?” Taikhan koise, “Caesar laga ase.”
EN_NAG_05748	MRK_12_17	Mark	12	17	[English translation for Mark 12:17]	Aru Jisu taikhan ke jowab dise, “Eneka hoile ki Caesar laga ase, Caesar ke di dibi, aru ki Isor laga ase, etu Isor ke dibi.” Aru taikhan Taike asurit hoise. Sadducee Khan Pora Punoruthan Laga Hudise
EN_NAG_05749	MRK_12_18	Mark	12	18	[English translation for Mark 12:18]	Titia Sadducee jun khan mora pora jee na uthibo koi, Tai logote ahise. Aru Taike hudise, † 12:11 Psa. 118:22-23; Mat. 21:42; Luke 20:17; Acts 4:11; 1 Pet. 2:7. ‡ 12:14 Rome raja laga naam. Mark 12:19 liii Mark 12:27
EN_NAG_05750	MRK_12_19	Mark	12	19	[English translation for Mark 12:19]	“Shika manu, Moses he amikhan ke etu niyom likhi disele, jodi kunba bhai bacha nathaki kene mori jai, aru tai laga maiki to thake, titia tai bhai he etu maiki ke lobo aru tai bhai laga naam age loi jabole koise.
EN_NAG_05751	MRK_12_20	Mark	12	20	[English translation for Mark 12:20]	Tinehoile age te sat-ta bhai asele, prothom bhai shadi kori kene bacha nathaki kene mori jaise.
EN_NAG_05752	MRK_12_21	Mark	12	21	[English translation for Mark 12:21]	Aru dusra bhai etu ke loise aru etu bhi bacha nohoi kene mori jaise, aru tisra bhai ke bhi thik eneka he hoise.
EN_NAG_05753	MRK_12_22	Mark	12	22	[English translation for Mark 12:22]	Aru sat-ta bhai sob taike loise aru bacha nathaki kene sob mori jaise, pichete etu maiki bhi mori jaise.
EN_NAG_05754	MRK_12_23	Mark	12	23	[English translation for Mark 12:23]	Karone jee utha pichete tai kun laga maiki hobo? Kelemane tai sat jon bhai laga maiki thakisele.”
EN_NAG_05755	MRK_12_24	Mark	12	24	[English translation for Mark 12:24]	Jisu taikhan ke koise, “Tumikhan Shastro te likha kotha khan aru Isor laga hokti najana karone golti kori thake nohoi?
EN_NAG_05756	MRK_12_25	Mark	12	25	[English translation for Mark 12:25]	Kelemane jitia taikhan mora pora jee uthibo taikhan shadi nakoribo, kintu sorgote Isor laga duth nisena thaki jabo.
EN_NAG_05757	MRK_12_26	Mark	12	26	[English translation for Mark 12:26]	Kintu mora pora jee utha kotha khan nimite tumikhan Moses laga kitab te porha nai, joli thaka jhari te, kineka Isor he taike eneka koisele, ‘Moi Abraham laga Isor ,Isaac laga Isor , aru Jacob laga Isor ase?§’
EN_NAG_05758	MRK_12_27	Mark	12	27	[English translation for Mark 12:27]	Isor to mora khan laga Isor nohoi, kintu jinda khan laga Isor ase etu karone tumikhan bisi dangor golti kori thake.” Dangor Hukum § 12:26 Exo. 3:2-6. Mark 12:28 liv Mark 12:35
EN_NAG_05759	MRK_12_28	Mark	12	28	[English translation for Mark 12:28]	Titia ekjon niyom likha jon pora taikhan etu kotha kori thaka hunise. Aru Jisu pora etu laga thik jowab diya huni kene, tai Jisu ke hudise, “Sob pora prothom hukum to ki ase?”
EN_NAG_05760	MRK_12_29	Mark	12	29	[English translation for Mark 12:29]	Jisu taike koise, “Sobse poila, ‘Huni bhi Israel, sob pora prothom hukum to amikhan laga Probhu he Isor ase, aru ekjon he Probhu ase*.
EN_NAG_05761	MRK_12_30	Mark	12	30	[English translation for Mark 12:30]	Aru tumi pura mon, pura atma, pura dimag, aru pura takot pora Probhu Isor ke morom koribi.†’
EN_NAG_05762	MRK_12_31	Mark	12	31	[English translation for Mark 12:31]	Aru dusra hukum to etu kowa ase, ‘Tumi laga ghor usor manu khan ke nijor nisena morom koribi.‡’ Etu duita pora dusra dangor hukum aru nai.”
EN_NAG_05763	MRK_12_32	Mark	12	32	[English translation for Mark 12:32]	Karone likha manu Taike koise, “Bhal Shika manu! Apuni hosa pora koi dise, kelemane Isor ekjon he ase, aru Taike chari kene dusra nai.
EN_NAG_05764	MRK_12_33	Mark	12	33	[English translation for Mark 12:33]	Aru pura mon, pura dimag, pura atma, aru pura takot pora Isor ke morom kora, aru usor manu khan ke nijor nisena morom kora to daan kora aru bolidan diya pora bhi bisi dangor ase.§”
EN_NAG_05765	MRK_12_34	Mark	12	34	[English translation for Mark 12:34]	Jitia Jisu tai bhal jowab diya dikhise, Tai taike koise, “Tumi Isor laga rajyo pora dur nohoi.” Etu pichete, kun bhi Jisu ke aru kiba hudibole mon dangor kora nai. Khrista Kun Laga Putro Ase
EN_NAG_05766	MRK_12_35	Mark	12	35	[English translation for Mark 12:35]	Pichete, Jisu mondoli laga bahar jagate sikhai thakise, Tai hudise, “Kanun likha khan to * 12:29 Deu. 6:4. † 12:30 Deu. 6:5. ‡ 12:31 Lev. 19:18. § 12:33 Deu. 6:4-5; Lev. 19:18; Hos. 6:6. Mark 12:36 lv Mark 12:43 kineka Khrista to David laga chokra ase koi thake?”
EN_NAG_05767	MRK_12_36	Mark	12	36	[English translation for Mark 12:36]	Kelemane David to Pobitro Atma te bhorta hoi kene eneka koise, ‘Probhu he ami laga Probhu ke koise, “Ami laga dyna hath phale bohi thakibi, Jitia tak Moi pora tumi laga dushman khan ke tumi laga theng nichete nadibo, titia tak.*’ ”
